hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
602653,深圳南山前海亚朵S酒店,ShenZhen NanShan QianHai ATOUR S Hotel,免费停车,30,深圳,Shenzhen,南山区,科技园 前海路1428号南岗商务大厦,"{'type': 2, 'latitude': '22.52731', 'longitude': '113.915626'}",4.8,3662,https://dimg04.c-ctrip.com/images/02062120008hd54zm08C1_C_400_600_R5_Q70.jpg_.webp,近大新地铁站 · 科技园,"[{'type': '地铁', 'info': '距大新地铁站-C2口步行520米,约8分钟'}]",661,高级大床房-舒适好眠
115803290,深圳南山芒果网大厦亚朵酒店,"Mangonet Building, No. 3955 Baishi Road, Nanshan District, Shenzhen, Guangdong, China",停车场,30,深圳,Shenzhen,南山区,科技园 白石路3955号北门芒果网大厦,"{'type': 2, 'latitude': '22.523888', 'longitude': '113.935467'}",4.9,576,https://dimg04.c-ctrip.com/images/1mc6712000dgq6henF5A4_C_400_600_R5_Q70.jpg_.webp,近深圳大学(粤海校区) · 科技园,"[{'type': '地铁', 'info': '距深大南地铁站步行320米,约5分钟'}]",684,雅致大床房
85119861,深圳云海酒店,YunHai Hotel Shenzhen,免费停车,30,深圳,Shenzhen,龙岗区,较场尾/大鹏所城 大鹏镇下沙1号,"{'type': 2, 'latitude': '22.556288', 'longitude': '114.46867'}",4.3,155,https://dimg04.c-ctrip.com/images/1mc3312000f805bpvF3A8_C_400_600_R5_Q70.jpg_.webp,近云海山庄私人沙滩 · 较场尾/大鹏所城,"[{'type': '火车站', 'info': '距深圳坪山站驾车28.4公里,约1小时 1分钟'}]",479,别墅静谧双床房
72243826,深圳福田车公庙亚朵X酒店,Atour X Hotel Futian Chegong Temple Shenzhen,免费停车,30,深圳,Shenzhen,福田区,会展中心/CBD 泰然八路33号云松大厦2A,"{'type': 2, 'latitude': '22.529239', 'longitude': '114.022149'}",4.8,3703,https://dimg04.c-ctrip.com/images/0200f120008h8sv2bC7CB_C_400_600_R5_Q70.jpg_.webp,近下沙地铁站 · 会展中心/CBD,"[{'type': '地铁', 'info': '距下沙地铁站-D口步行170米,约3分钟'}]",667,高级大床房（可投屏55寸电视+裸棉床品）
111774115,深圳福田口岸希尔顿欢朋酒店,Hampton by Hilton Shenzhen Futian Port,家庭房,30,深圳,Shenzhen,福田区,皇岗口岸/福田口岸 裕亨路38号,"{'type': 2, 'latitude': '22.516785', 'longitude': '114.07214'}",4.8,4605,https://dimg04.c-ctrip.com/images/0204w12000bxkfzga3637_C_400_600_R5_Q70.jpg_.webp,近福田口岸地铁站 · 皇岗口岸/福田口岸,"[{'type': '地铁', 'info': '距福田口岸地铁站-A口步行320米,约5分钟'}]",684,舒适大床房
12135159,深圳皇庭V国际公寓,Wongtee V International Apartment,酒店公寓,30,深圳,Shenzhen,福田区,会展中心/CBD 金田路2028号皇岗商务中心26楼办理入住,"{'type': 2, 'latitude': '22.531209', 'longitude': '114.063981'}",4.6,1341,https://dimg04.c-ctrip.com/images/20020l000000ddfbq48D9_C_400_600_R5_Q70.jpg_.webp,近深圳会展中心（福田馆） · 会展中心/CBD,"[{'type': '地铁', 'info': '距会展中心地铁站-D口步行600米,约9分钟'}]",940,雅致商务房
114405293,铂尔登美瑾酒店(深圳南山西丽地铁站店),Dalden Meijin Hotel,停车场,30,深圳,Shenzhen,南山区,大学城/西丽动物园 西丽街道新围社区留仙大道6008号鼎新大厦,"{'type': 2, 'latitude': '22.581022', 'longitude': '113.953854'}",4.5,437,https://dimg04.c-ctrip.com/images/1mc6m12000cw2i698FFBA_C_400_600_R5_Q70.jpg_.webp,近西丽地铁站 · 西丽/大学城,"[{'type': '地铁', 'info': '距西丽地铁站步行100米,约2分钟'}]",331,阳光全景大床房
111567907,熹遇·见岛私藏度假美宿,Hey Island•Peninsula Holiday,海景房,30,深圳,Shenzhen,龙岗区,葵涌/官湖商圈 玫瑰海岸西门西南200米,"{'type': 2, 'latitude': '22.608206', 'longitude': '114.373625'}",4.5,86,https://dimg04.c-ctrip.com/images/1mc4d12000bxp4wq8741D_C_400_600_R5_Q70.jpg_.webp,近玫瑰海岸文化旅游度假区 · 葵涌/官湖,"[{'type': '地铁', 'info': '距小梅沙地铁站-C口驾车7.1公里,约10分钟'}]",2180,海景私汤圆床房（海角灯塔梦中小屋）
109336017,深圳国际会展中心洲际酒店,InterContinental Shenzhen WECC,泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 福园二路93号会展湾东城广场二期7栋101,"{'type': 2, 'latitude': '22.702831', 'longitude': '113.782455'}",4.8,1499,https://dimg04.c-ctrip.com/images/1mc7112000d2oz5s795C6_C_400_600_R5_Q70.jpg_.webp,近深圳国际会展中心（宝安馆） · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距国展北地铁站步行810米,约12分钟'}]",1435,豪华房
430344,深圳龙岗珠江皇冠假日酒店,Crowne Plaza Shenzhen Longgang City Centre,泳池,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 龙岗中心城龙翔大道9009号珠江广场,"{'type': 2, 'latitude': '22.722941', 'longitude': '114.250002'}",4.6,1949,https://dimg04.c-ctrip.com/images/0204i120009l4u0iu00F7_C_400_600_R5_Q70.jpg_.webp,近万科广场(深圳龙岗店) · 龙岗中心,"[{'type': '地铁', 'info': '距盛平地铁站-A口步行1公里,约15分钟'}]",722,高级房-双床
114945873,深圳南山香格里拉酒店,"Shangri-La Nanshan,Shenzhen",窗外好景,30,深圳,Shenzhen,南山区,华侨城 白石三道深湾汇云中心五期J座,"{'type': 2, 'latitude': '22.524443', 'longitude': '113.970659'}",4.8,754,https://dimg04.c-ctrip.com/images/1mc0112000f9melt116D3_C_400_600_R5_Q70.jpg_.webp,近红树湾南地铁站 · 华侨城,"[{'type': '地铁', 'info': '距红树湾南地铁站步行160米,约3分钟'}]",2234,豪华城景双床房【云端俯瞰城市美景】
116857658,深圳蛇口太子湾逸扉酒店,UrCove by HYATT Shenzhen Shekou Cruise Center,自营影音房,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 汇海路41号领海大厦T4单元2层,"{'type': 2, 'latitude': '22.472324', 'longitude': '113.911549'}",4.8,500,https://dimg04.c-ctrip.com/images/1mc5u12000dceatkdFC5D_C_400_600_R5_Q70.jpg_.webp,近蛇口邮轮中心 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距太子湾地铁站步行120米,约2分钟'}]",518,高级大床房（私人享Coffee机+小冰箱+智能语音）
1212062,深圳回酒店,Hui Hotel,设计师酒店,30,深圳,Shenzhen,福田区,华强北商业区 红荔路3015号,"{'type': 2, 'latitude': '22.548555', 'longitude': '114.081999'}",4.6,1575,https://dimg04.c-ctrip.com/images/1mc6g12000cxxvmj3B2C2_C_400_600_R5_Q70.jpg_.webp,近华强北地铁站 · 华强商圈,"[{'type': '地铁', 'info': '距华新地铁站步行500米,约8分钟'}]",878,回遇大床房-浴缸泡澡
72110429,深圳安琰酒店,AYEARN HOTEL,泳池,30,深圳,Shenzhen,南山区,海岸城/后海 后海大道2008号,"{'type': 2, 'latitude': '22.506787', 'longitude': '113.932716'}",4.8,1209,https://dimg04.c-ctrip.com/images/0201r120008gvepoy4F50_C_400_600_R5_Q70.jpg_.webp,近登良地铁站 · 海岸城/后海,"[{'type': '地铁', 'info': '距登良地铁站-D口步行840米,约12分钟'}]",932,舒适大床房
472815,深圳罗湖木棉花酒店, THE MUMIAN HOTEL Shenzhen luohu,设计师酒店,30,深圳,Shenzhen,罗湖区,万象城/京基100 宝安南路1001号,"{'type': 2, 'latitude': '22.536519', 'longitude': '114.109372'}",4.7,1424,https://dimg04.c-ctrip.com/images/0202s1200086d3rpe6D5A_C_400_600_R5_Q70.jpg_.webp,近深圳万象城(罗湖店) · 万象城/京基100,"[{'type': '地铁', 'info': '距鹿丹村地铁站-C口步行<100米,约1分钟'}]",799,豪华大床房
97216642,苫也·深圳不若林度假民宿,Sanyea · Shenzhen Bu Ruolin Resort B&B,日光浴场,30,深圳,Shenzhen,大鹏新区,南澳 南澳街道南隆社区滨海南路12号1栋,"{'type': 2, 'latitude': '22.538215', 'longitude': '114.491387'}",4.9,710,https://dimg04.c-ctrip.com/images/0201j120009pst8hx7F56_C_400_600_R5_Q70.jpg_.webp,近南澳月亮湾 · 南澳,"[{'type': '火车站', 'info': '距深圳坪山站驾车30.3公里,约57分钟'}]",1077,柏露·山景露台双床房
119247459,深圳皇悦豪生酒店,Howard Johnson  Royal Hotel Shenzhen,网红泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 新桥社区中心路233号鹏展汇2栋,"{'type': 2, 'latitude': '22.74192', 'longitude': '113.828399'}",4.8,192,https://dimg04.c-ctrip.com/images/0201b12000ds0wii67ED5_C_400_600_R5_Q70.jpg_.webp,近后亭地铁站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距后亭地铁站-C口步行1.4公里,约20分钟'}]",565,豪华大床房
37954392,深圳后海木棉花酒店,The Mumian Hotel,设计师酒店,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 岸湾三街5号,"{'type': 2, 'latitude': '22.49776', 'longitude': '113.938974'}",4.6,1493,https://dimg04.c-ctrip.com/images/0204d120008nat4a8E708_C_400_600_R5_Q70.jpg_.webp,近宝能太古城 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距海月地铁站步行330米,约5分钟'}]",968,豪华大床房
66684700,雅斯特国际酒店(深圳宝安国际机场店),Astor International Hotel Shenzhen Bao'an International Airport,免费停车,30,深圳,Shenzhen,宝安区,宝安机场商圈 航城街道三围社区盛泰路8号,"{'type': 2, 'latitude': '22.613827', 'longitude': '113.841877'}",4.7,4199,https://dimg04.c-ctrip.com/images/1mc0u12000ey2virlA37F_C_400_600_R5_Q70.jpg_.webp,近固戍地铁站 · 宝安机场商圈,"[{'type': '地铁', 'info': '距固戍地铁站-D口步行1.6公里,约23分钟'}]",257,雅致大床房
432774,深圳隐秀山居酒店,Castle Hotel Shenzhen,桑拿,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 隐秀山居酒店,"{'type': 2, 'latitude': '22.694096', 'longitude': '114.259132'}",4.7,1341,https://dimg04.c-ctrip.com/images/02046120008p9kyhcDF42_C_400_600_R5_Q70.jpg_.webp,近南约地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距嶂背地铁站-A口驾车3公里,约8分钟'}]",846,高尔夫景观豪华大床房
426209,深圳花园格兰云天大酒店,Grand Skylight Garden Hotel Shenzhen,泳池,30,深圳,Shenzhen,福田区,会展中心/CBD 深南中路4028号田面城市大厦,"{'type': 2, 'latitude': '22.541311', 'longitude': '114.076352'}",4.7,1361,https://dimg04.c-ctrip.com/images/1mc4e12000bpq3l1476EA_C_400_600_R5_Q70.jpg_.webp,近深圳中心公园 · 会展中心/CBD,"[{'type': '地铁', 'info': '距岗厦北地铁站-B口步行820米,约12分钟'}]",724,高级双床房-智能客控系统
71545262,丽呈朗誉酒店(深圳龙岗中心大运新城店),Rezen Longuu Hotel (Shenzhen Longgang Universiade Center Station),免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 吉祥里豪庭9栋铭德大厦A座1楼,"{'type': 2, 'latitude': '22.722441', 'longitude': '114.221198'}",4.7,1385,https://dimg04.c-ctrip.com/images/1mc0p12000d38v2htC2F9_C_400_600_R5_Q70.jpg_.webp,近黄阁坑地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距黄阁坑地铁站-B口步行540米,约8分钟'}]",335,雅尚大床房（无线投屏）
106769367,深圳机场希尔顿逸林公寓,DoubleTree by Hilton Shenzhen Airport Residences,泳池,30,深圳,Shenzhen,宝安区,宝安机场商圈 航城大道66号,"{'type': 2, 'latitude': '22.607337', 'longitude': '113.852523'}",4.8,331,https://dimg04.c-ctrip.com/images/1mc3y12000c4oj9wqA745_C_400_600_R5_Q70.jpg_.webp,近固戍地铁站 · 宝安机场商圈,"[{'type': '地铁', 'info': '距固戍地铁站-C口步行1.1公里,约16分钟'}]",664,逸林单间
86676234,深圳福田口岸亚朵S酒店,Shenzhen Futian Port Yaduo S Hotel,免费停车,30,深圳,Shenzhen,福田区,皇岗口岸/福田口岸 新洲三街15号,"{'type': 2, 'latitude': '22.521591', 'longitude': '114.043508'}",4.7,3148,https://dimg04.c-ctrip.com/images/1mc2v12000bdnzzeqC608_C_400_600_R5_Q70.jpg_.webp,近沙尾地铁站 · 皇岗口岸/福田口岸,"[{'type': '地铁', 'info': '距沙尾地铁站步行130米,约2分钟'}]",658,高级大床房
441363,深圳蓝汐精品酒店,Bay Breeze Hotel,泳池,30,深圳,Shenzhen,南山区,华侨城 欢乐海岸海园二路9号,"{'type': 2, 'latitude': '22.524394', 'longitude': '113.992351'}",4.7,785,https://dimg04.c-ctrip.com/images/02037120009a4oezg73FE_C_400_600_R5_Q70.jpg_.webp,近深圳湾公园 · 华侨城,"[{'type': '地铁', 'info': '距深圳湾公园地铁站步行380米,约6分钟'}]",1088,湾景豪华大床房（带阳台）
115996086,朗华影音(深圳福田会展中心店),Langhua Audio & Video Hotel (Shenzhen Futian Convention and Exhibition Center),情侣房,30,深圳,Shenzhen,福田区,会展中心/CBD 福华路370号岗厦汇花园A2座6楼,"{'type': 2, 'latitude': '22.533963', 'longitude': '114.066771'}",4.7,3190,https://dimg04.c-ctrip.com/images/1mc3f12000cjhoqfi0445_C_400_600_R5_Q70.jpg_.webp,近深圳会展中心（福田馆） · 会展中心/CBD,"[{'type': '地铁', 'info': '距岗厦地铁站-D口步行150米,约3分钟'}]",349,巨幕电影大床房（极光TV会员+阳台+洗衣机冰箱）
115803290,深圳南山芒果网大厦亚朵酒店,"Mangonet Building, No. 3955 Baishi Road, Nanshan District, Shenzhen, Guangdong, China",停车场,30,深圳,Shenzhen,南山区,科技园 白石路3955号北门芒果网大厦,"{'type': 2, 'latitude': '22.523888', 'longitude': '113.935467'}",4.9,576,https://dimg04.c-ctrip.com/images/1mc6712000dgq6henF5A4_C_400_600_R5_Q70.jpg_.webp,近深圳大学(粤海校区) · 科技园,"[{'type': '地铁', 'info': '距深大南地铁站步行320米,约5分钟'}]",684,雅致大床房
481232,深圳欢乐海岸万豪行政公寓,"The OCT Harbour, Shenzhen - Marriott Executive Apartments",泳池,30,深圳,Shenzhen,南山区,华侨城 欢乐海岸白石路2039号T2栋,"{'type': 2, 'latitude': '22.525863', 'longitude': '113.988399'}",4.8,446,https://dimg04.c-ctrip.com/images/0204w1200086moc522687_C_400_600_R5_Q70.jpg_.webp,近深圳欢乐海岸 · 华侨城,"[{'type': '地铁', 'info': '距深圳湾公园地铁站步行1公里,约15分钟'}]",1458,单间套房
122248884,深圳官湖秘野礁石海景酒店,Secret Field · Shenzhen Kamakura Maze Reef Sea View Hotel,家庭房,30,深圳,Shenzhen,龙岗区,葵涌/官湖商圈 葵涌街道官湖村官湖西路7号1号楼,"{'type': 2, 'latitude': '22.60316', 'longitude': '114.419487'}",4.9,37,https://dimg04.c-ctrip.com/images/1mc6y12000ezbj74i4A5C_C_400_600_R5_Q70.jpg_.webp,近官湖沙滩 · 葵涌/官湖,"[{'type': '地铁', 'info': '距小梅沙地铁站-A口驾车18公里,约37分钟'}]",1318,海逅·海景大床房B202
1871859,深圳蓝楹湾度假酒店,Bay Breeze Resort,免费停车,30,深圳,Shenzhen,南山区,华侨城 滨海大道2018号,"{'type': 2, 'latitude': '22.520851', 'longitude': '113.986374'}",4.6,446,https://dimg04.c-ctrip.com/images/200h12000000s0imo2161_C_400_600_R5_Q70.jpg_.webp,近深圳湾公园 · 华侨城,"[{'type': '地铁', 'info': '距深圳湾公园地铁站-E口步行700米,约10分钟'}]",2687,豪华泳池别墅套房
26576656,深圳湾万怡酒店,Courtyard Shenzhen Bay,管家服务,30,深圳,Shenzhen,南山区,科技园 科技南路16号,"{'type': 2, 'latitude': '22.531101', 'longitude': '113.950615'}",4.7,620,https://dimg04.c-ctrip.com/images/0225m1200084ajs5pD836_C_400_600_R5_Q70.jpg_.webp,近深圳湾科技生态园 · 科技园,"[{'type': '地铁', 'info': '距粤海门地铁站-出口步行200米,约3分钟'}]",849,豪华双床房
114405293,铂尔登美瑾酒店(深圳南山西丽地铁站店),Dalden Meijin Hotel,停车场,30,深圳,Shenzhen,南山区,大学城/西丽动物园 西丽街道新围社区留仙大道6008号鼎新大厦,"{'type': 2, 'latitude': '22.581022', 'longitude': '113.953854'}",4.5,437,https://dimg04.c-ctrip.com/images/1mc6m12000cw2i698FFBA_C_400_600_R5_Q70.jpg_.webp,近西丽地铁站 · 西丽/大学城,"[{'type': '地铁', 'info': '距西丽地铁站步行100米,约2分钟'}]",331,阳光全景大床房
71911229,深圳尔邸酒店式公寓,Artisse Place,泳池,30,深圳,Shenzhen,南山区,华侨城 侨香路4080号侨城坊T2,"{'type': 2, 'latitude': '22.552125', 'longitude': '113.98063'}",4.8,395,https://dimg04.c-ctrip.com/images/0201w120008foxlwzFBA4_C_400_600_R5_Q70.jpg_.webp,近侨城坊 · 华侨城,"[{'type': '地铁', 'info': '距侨城北地铁站-D口步行1.4公里,约20分钟'}]",1267,豪华山际套房
1597092,中濠S酒店(深圳福田会展中心店),CNHŌL S Hotel   (Shenzhen Futian Convention and Exhibition Center),管家服务,30,深圳,Shenzhen,福田区,皇岗口岸/福田口岸 滨河大道9005号,"{'type': 2, 'latitude': '22.527662', 'longitude': '114.046359'}",4.6,3195,https://dimg04.c-ctrip.com/images/1mc3s12000e13c4r495A7_C_400_600_R5_Q70.jpg_.webp,近深圳会展中心（福田馆） · 皇岗口岸/福田口岸,"[{'type': '地铁', 'info': '距沙尾地铁站步行1.1公里,约16分钟'}]",530,精选Super大床房
374627,深圳富临大酒店,Shenzhen Felicity Hotel,泳池,30,深圳,Shenzhen,罗湖区,罗湖口岸/火车站 和平路1085号,"{'type': 2, 'latitude': '22.530801', 'longitude': '114.115246'}",4.3,1651,https://dimg04.c-ctrip.com/images/20061e000001ezvl29A8E_C_400_600_R5_Q70.jpg_.webp,近深圳罗湖口岸 · 罗湖口岸/火车站,"[{'type': '地铁', 'info': '距罗湖地铁站-A口步行690米,约10分钟'}]",389,高级大床房
118823333,深圳美高梅酒店,MGM Shenzhen,家庭房,30,深圳,Shenzhen,盐田区,大小梅沙/东部华侨城 盐梅路33号,"{'type': 2, 'latitude': '22.602589', 'longitude': '114.329755'}",4.7,661,https://dimg04.c-ctrip.com/images/1mc5y12000f4px9a652FC_C_400_600_R5_Q70.jpg_.webp,近小梅沙度假村 · 大小梅沙/东部华侨城,"[{'type': '地铁', 'info': '距小梅沙地铁站-C口步行450米,约7分钟'}]",1768,豪华海景大床房
116857658,深圳蛇口太子湾逸扉酒店,UrCove by HYATT Shenzhen Shekou Cruise Center,自营影音房,30,深圳,Shenzhen,南山区,深圳湾口岸/蛇口 汇海路41号领海大厦T4单元2层,"{'type': 2, 'latitude': '22.472324', 'longitude': '113.911549'}",4.8,500,https://dimg04.c-ctrip.com/images/1mc5u12000dceatkdFC5D_C_400_600_R5_Q70.jpg_.webp,近蛇口邮轮中心 · 深圳湾口岸/蛇口,"[{'type': '地铁', 'info': '距太子湾地铁站步行120米,约2分钟'}]",518,高级大床房（私人享Coffee机+小冰箱+智能语音）
21908586,深圳同泰万怡酒店,Courtyard by Marriott Shenzhen Northwest,行政酒廊,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 福永镇桥头社区宝安大道6259号同泰时代中心1栋,"{'type': 2, 'latitude': '22.678266', 'longitude': '113.805017'}",4.7,647,https://dimg04.c-ctrip.com/images/0223f1200084a4rgp0062_C_400_600_R5_Q70.jpg_.webp,近福永地铁站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距福永地铁站-A口步行540米,约8分钟'}]",970,怡静大床房
116632641,深圳前海华侨城艾美酒店,"Le Méridien Shenzhen, Bao'an",家庭房,30,深圳,Shenzhen,宝安区,宝安商业区 新安街道海滨社区兴业路1159号,"{'type': 2, 'latitude': '22.558441', 'longitude': '113.870773'}",4.7,287,https://dimg04.c-ctrip.com/images/1mc4j12000dj5cyx48E23_C_400_600_R5_Q70.jpg_.webp,近宝安地铁站 · 宝安商业区,"[{'type': '地铁', 'info': '距宝安地铁站-A口步行1.3公里,约18分钟'}]",1085,豪华大床房
103950502,深圳罗湖盛业逸扉酒店,UrCove by HYATT Shenzhen Luohu,免费停车,30,深圳,Shenzhen,罗湖区,笋岗/八卦岭 笋岗街道梨园路与梅园路交汇处深业泰富广场A座,"{'type': 2, 'latitude': '22.562521', 'longitude': '114.106982'}",4.8,2773,https://dimg04.c-ctrip.com/images/1mc6s12000d715px44AF2_C_400_600_R5_Q70.jpg_.webp,近中国人保金融大厦 · 笋岗/八卦岭,"[{'type': '地铁', 'info': '距红岭北地铁站步行320米,约5分钟'}]",538,高级大床房（智能语音+私享Coffee机+冰箱+智能洁具+汉斯格雅卫浴）
25308973,深圳澔悦格兰云天国际酒店(国际会展中心海上田园东地铁站店),Grand Skylight International Hotel Haoyue (Shenzhen World & WaterLands Resort East Metro Station),泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 沙井街道民主大道与锦程中路西交汇处 (深圳市第七高级中学对面),"{'type': 2, 'latitude': '22.735528', 'longitude': '113.785398'}",4.5,397,https://dimg04.c-ctrip.com/images/200o170000010znnyFF2C_C_400_600_R5_Q70.jpg_.webp,近沙井西站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距海上田园东地铁站-B口步行740米,约11分钟'}]",647,高级大床房
119247459,深圳皇悦豪生酒店,Howard Johnson  Royal Hotel Shenzhen,网红泳池,30,深圳,Shenzhen,宝安区,深圳国际会展中心商圈 新桥社区中心路233号鹏展汇2栋,"{'type': 2, 'latitude': '22.74192', 'longitude': '113.828399'}",4.8,192,https://dimg04.c-ctrip.com/images/0201b12000ds0wii67ED5_C_400_600_R5_Q70.jpg_.webp,近后亭地铁站 · 深圳国际会展中心商圈,"[{'type': '地铁', 'info': '距后亭地铁站-C口步行1.4公里,约20分钟'}]",565,豪华大床房
428358,深圳五洲宾馆,Wuzhou Guest House,管家服务,30,深圳,Shenzhen,福田区,会展中心/CBD 深南大道6001号,"{'type': 2, 'latitude': '22.537688', 'longitude': '114.046967'}",4.6,450,https://dimg04.c-ctrip.com/images/0206u120008bu0kd7DCF3_C_400_600_R5_Q70.jpg_.webp,近福田站 · 会展中心/CBD,"[{'type': '地铁', 'info': '距香蜜湖地铁站-C1口步行1公里,约16分钟'}]",698,标准双床房「天然氧吧」
17539479,深圳联投东方万怡酒店,Courtyard Shenzhen Bao'An,行政酒廊,30,深圳,Shenzhen,宝安区,松岗商业中心区 松岗东方大道46号,"{'type': 2, 'latitude': '22.760655', 'longitude': '113.856701'}",4.7,442,https://dimg04.c-ctrip.com/images/200r0w000000kcjil2987_C_400_600_R5_Q70.jpg_.webp,近天虹商场(松岗店) · 松岗商圈,"[{'type': '地铁', 'info': '距松岗公园地铁站-A口驾车3公里,约10分钟'}]",688,豪华双床房
107204286,深圳龙岗永湖希尔顿欢朋酒店,Hampton by Hilton Shenzhen Longgang Yonghu,免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 龙岗大道 (横岗段) 6366号,"{'type': 2, 'latitude': '22.66076', 'longitude': '114.219689'}",4.9,3236,https://dimg04.c-ctrip.com/images/0585p12000b2ed2tg7CED_C_400_600_R5_Q70.jpg_.webp,近永湖地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距永湖地铁站-A2口步行270米,约4分钟'}]",471,舒适双床房
1600099,深圳会展中心石厦地铁站秋果酒店x,Shenzhen Convention and Exhibition Center Shixia Metro Station Qiuguo Hotelx,机器人服务,30,深圳,Shenzhen,福田区,皇岗口岸/福田口岸 石厦东村321号,"{'type': 2, 'latitude': '22.520964', 'longitude': '114.052621'}",4.7,2615,https://dimg04.c-ctrip.com/images/1mc4912000btzemx0AC2C_C_400_600_R5_Q70.jpg_.webp,近石厦地铁站 · 皇岗口岸/福田口岸,"[{'type': '地铁', 'info': '距石厦地铁站-F口步行380米,约6分钟'}]",469,高级双床房(智能家居）
71545262,丽呈朗誉酒店(深圳龙岗中心大运新城店),Rezen Longuu Hotel (Shenzhen Longgang Universiade Center Station),免费停车,30,深圳,Shenzhen,龙岗区,龙岗中心区/大运新城 吉祥里豪庭9栋铭德大厦A座1楼,"{'type': 2, 'latitude': '22.722441', 'longitude': '114.221198'}",4.7,1385,https://dimg04.c-ctrip.com/images/1mc0p12000d38v2htC2F9_C_400_600_R5_Q70.jpg_.webp,近黄阁坑地铁站 · 龙岗中心,"[{'type': '地铁', 'info': '距黄阁坑地铁站-B口步行540米,约8分钟'}]",335,雅尚大床房（无线投屏）
1579376,深圳乐酒店,O Hotel,湖景房,30,深圳,Shenzhen,罗湖区,田贝/水贝珠宝城 太宁路2号,"{'type': 2, 'latitude': '22.567172', 'longitude': '114.141935'}",4.7,202,https://dimg04.c-ctrip.com/images/20010o000000expztD6E2_C_400_600_R5_Q70.jpg_.webp,近喜荟城购物中心 · 田贝商圈,"[{'type': '地铁', 'info': '距太安地铁站-C口步行1公里,约15分钟'}]",836,中客房
7488784,深圳G公寓,Residence G Shenzhen,泳池,30,深圳,Shenzhen,南山区,海岸城/后海 东滨路4078号永新汇,"{'type': 2, 'latitude': '22.509782', 'longitude': '113.920097'}",4.5,131,https://dimg04.c-ctrip.com/images/1mc3112000ar60xj3C90B_C_400_600_R5_Q70.jpg_.webp,近南油西地铁站 · 海岸城/后海,"[{'type': '地铁', 'info': '距南油西地铁站-C口步行250米,约4分钟'}]",848,美好开间
104454289,蜜悦·深圳蓝白圣岛悬崖泡池美宿,Shenzhen Blue and White Shengdao Cliff Pool Beauty Hotel,免费停车,30,深圳,Shenzhen,大鹏新区,南澳 海滨南路33号D2栋101室,"{'type': 2, 'latitude': '22.538395', 'longitude': '114.485723'}",4.8,1806,https://dimg04.c-ctrip.com/images/1mc5b12000ah9x697D165_C_400_600_R5_Q70.jpg_.webp,近南澳蓝宝石沙滩 · 南澳,"[{'type': '火车站', 'info': '距深圳坪山站驾车30.4公里,约1小时 2分钟'}]",543,G栋-闲时园景大床房
91827074,深圳福田CBD逸扉酒店,UrCove by HYATT Futian CBD,免费停车,30,深圳,Shenzhen,福田区,会展中心/CBD 莲花街道福新社区鹏程一路9号广电金融中心东裙楼一楼,"{'type': 2, 'latitude': '22.542245', 'longitude': '114.050754'}",4.7,2811,https://dimg04.c-ctrip.com/images/0205h120009f3ly1a525E_C_400_600_R5_Q70.jpg_.webp,近福田地铁站 · 会展中心/CBD,"[{'type': '地铁', 'info': '距福田地铁站-32口步行340米,约5分钟'}]",699,高级双床房(智能语音+私享Coffee机+冰箱+智能洁具）
115803290,深圳南山芒果网大厦亚朵酒店,"Mangonet Building, No. 3955 Baishi Road, Nanshan District, Shenzhen, Guangdong, China",停车场,30,深圳,Shenzhen,南山区,科技园 白石路3955号北门芒果网大厦,"{'type': 2, 'latitude': '22.523888', 'longitude': '113.935467'}",4.9,576,https://dimg04.c-ctrip.com/images/1mc6712000dgq6henF5A4_C_400_600_R5_Q70.jpg_.webp,近深圳大学(粤海校区) · 科技园,"[{'type': '地铁', 'info': '距深大南地铁站步行320米,约5分钟'}]",684,雅致大床房
