,hotelId,hotelName,hotelName_EN,featureHotelType,poi_cityId,poi_cityName,poi_cityName_EN,poi_zoneName,poi_position,poi_coordinate,commentScore,commentNumber,hotelImage,positionInfo,transportInfo,miniPrice,miniPriceRoom
222,1380153,北京南京大饭店,Nanjing Great Hotel,多功能厅,1,北京,Beijing,东城区,天安门/王府井地区 王府井西街5号,"{'type': 2, 'latitude': '39.914538', 'longitude': '116.408566'}",4.7,712,https://dimg04.c-ctrip.com/images/0203c12000a3vozwx0B55_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距金鱼胡同地铁站-出入口步行300米,约5分钟'}]",495,单人间
223,980232,北京临空假日酒店(首都机场新国展店),Holiday Inn Beijing Airport Zone,健身室,1,北京,Beijing,顺义区,顺义温泉休闲区 南法信镇南陈路35号,"{'type': 2, 'latitude': '40.130797', 'longitude': '116.615896'}",4.6,783,https://dimg04.c-ctrip.com/images/0226b120009kl9yau0541_C_400_600_R5_Q70.jpg_.webp,近南法信地铁站 · 顺义温泉区,"[{'type': '地铁', 'info': '距南法信地铁站-C口步行840米,约12分钟'}]",559,高级间-大床
224,468844,北京大成路九号,No.9 Dacheng Road Hotel,免费停车,1,北京,Beijing,丰台区,公主坟/五棵松/石景山游乐园地区 郑常庄大成路九号,"{'type': 2, 'latitude': '39.890656', 'longitude': '116.269123'}",4.6,878,https://dimg04.c-ctrip.com/images/22060z000000mvsw666F6_C_400_600_R5_Q70.jpg_.webp,近天利大厦 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距五棵松地铁站-D1口驾车3.3公里,约8分钟'}]",507,豪华双床间
226,429507,北京贵都大酒店,Guidu Hotel Beijing,免费停车,1,北京,Beijing,西城区,西单/金融街地区 广安门内大街217号,"{'type': 2, 'latitude': '39.889846', 'longitude': '116.367505'}",4.8,968,https://dimg04.c-ctrip.com/images/0202v1200052ezbcdB21C_C_400_600_R5_Q70.jpg_.webp,近牛街 · 西单/金融街,"[{'type': '地铁', 'info': '距牛街地铁站步行560米,约8分钟'}]",722,豪华大床间
227,88648923,北京亦庄中芯智选假日酒店,Holiday Inn Express Beijing Yizhuang Center,免费停车,1,北京,Beijing,大兴区,大兴北京新机场地区 凉水河二街泰河园四里三区甲1号楼,"{'type': 2, 'latitude': '39.764714', 'longitude': '116.508321'}",4.7,888,https://dimg04.c-ctrip.com/images/0200a120009c58wj5C393_C_400_600_R5_Q70.jpg_.webp,近龙湖北京亦庄天街 · 大兴机场,"[{'type': '地铁', 'info': '距泰河路地铁站-出入口步行750米,约11分钟'}]",643,高级大床房
228,99800958,朝阳宾馆,Chao Yang Hotel,免费停车,1,北京,Beijing,朝阳区,国贸地区 金台西路8号,"{'type': 2, 'latitude': '39.917097', 'longitude': '116.46979'}",4.6,855,https://dimg04.c-ctrip.com/images/0202712000a0bherj97C6_C_400_600_R5_Q70.jpg_.webp,近正大中心CP CENTER · 国贸CBD,"[{'type': '地铁', 'info': '距金台夕照地铁站-B口步行790米,约12分钟'}]",498,舒适大床房
229,441339,北京光明饭店,Beijing Guangming Hotel,泳池,1,北京,Beijing,朝阳区,燕莎/朝阳公园商业区 亮马桥路42号,"{'type': 2, 'latitude': '39.951412', 'longitude': '116.469836'}",4.5,944,https://dimg04.c-ctrip.com/images/hotel/1000/70/b2a786930787491ea9178348202d0ca3_C_400_600_R5_Q70.jpg_.webp,近亮马桥地铁站 · 燕莎/朝阳公园,"[{'type': '地铁', 'info': '距亮马桥地铁站-B口步行660米,约10分钟'}]",588,高级大床间
231,1171705,北京金茂万丽酒店,Renaissance Beijing Wangfujing Hotel,桑拿,1,北京,Beijing,东城区,天安门/王府井地区 王府井大街57号,"{'type': 2, 'latitude': '39.921186', 'longitude': '116.410662'}",4.8,6624,https://dimg04.c-ctrip.com/images/200v14000000w7mnt5A2C_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距中国美术馆地铁站-D2口步行330米,约5分钟'}]",1535,尊贵双床房
232,419951,北京柏悦酒店,Park Hyatt Beijing,桑拿,1,北京,Beijing,朝阳区,国贸地区 建国门外大街2号,"{'type': 2, 'latitude': '39.907477', 'longitude': '116.459188'}",4.7,3188,https://dimg04.c-ctrip.com/images/200h16000000z93j8F092_C_400_600_R5_Q70.jpg_.webp,近北京银泰中心(建国门外大街店) · 国贸CBD,"[{'type': '地铁', 'info': '距国贸地铁站步行300米,约5分钟'}]",2254,豪华大床房
233,347426,北京东方君悦大酒店,Grand Hyatt Beijing,行政酒廊,1,北京,Beijing,东城区,天安门/王府井地区 长安街1号东方广场,"{'type': 2, 'latitude': '39.909634', 'longitude': '116.414622'}",4.7,4351,https://dimg04.c-ctrip.com/images/1mc2l12000bhwaqg6F7A9_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 天安门/王府井,"[{'type': '地铁', 'info': '距王府井地铁站-A口步行260米,约4分钟'}]",1627,君悦客房（大床）
234,118770016,北京朝阳高铁站亚朵酒店,,家庭房,1,北京,Beijing,朝阳区,燕莎/朝阳公园商业区 石佛营东里99号楼,"{'type': 2, 'latitude': '39.935489', 'longitude': '116.506557'}",4.8,463,https://dimg04.c-ctrip.com/images/1mc2m12000e3xd39b955F_C_400_600_R5_Q70.jpg_.webp,近北京朝阳站 · 燕莎/朝阳公园,"[{'type': '火车站', 'info': '距北京朝阳站步行1.8公里,约26分钟'}]",640,雅致影音大床房（手机投屏+裸棉床品+亚朵记忆枕）
236,70515198,格兰云天·阅酒店(北京奥宇店),The skytel(Beijing Aoyu Hotel),免费停车,1,北京,Beijing,大兴区,大兴北京新机场地区 金星路12号院1号楼,"{'type': 2, 'latitude': '39.762289', 'longitude': '116.351699'}",4.6,860,https://dimg04.c-ctrip.com/images/0200r120008hi7lweF44A_C_400_600_R5_Q70.jpg_.webp,近中国人民公安大学(团河校区) · 大兴机场,"[{'type': '地铁', 'info': '距高米店南地铁站-B2口步行1.8公里,约26分钟'}]",511,高级双床房
237,5659815,北京三里屯通盈中心洲际酒店,InterContinental Beijing Sanlitun,桑拿,1,北京,Beijing,朝阳区,三里屯/工体/东直门地区 南三里屯1号楼,"{'type': 2, 'latitude': '39.932918', 'longitude': '116.45525'}",4.7,3744,https://dimg04.c-ctrip.com/images/20070j000000aiy1lE2B2_C_400_600_R5_Q70.jpg_.webp,近三里屯太古里南区 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距工人体育场地铁站步行460米,约7分钟'}]",1930,豪华大床房
238,90276195,朗丽兹酒店(中关村壹号永丰南地铁站店),Hotel ritz (Zhongguancun No.1 Yongfeng South Subway Station Branch),免费停车,1,北京,Beijing,海淀区,上地产业园/西三旗 永嘉南路2号院1号楼,"{'type': 2, 'latitude': '40.068044', 'longitude': '116.254651'}",4.9,705,https://dimg04.c-ctrip.com/images/0202u120009dbmpcmE820_C_400_600_R5_Q70.jpg_.webp,近西山温泉乐园 · 上地产业园/西三旗,"[{'type': '地铁', 'info': '距永丰南地铁站-C口步行770米,约11分钟'}]",597,舒适大床房
239,70849543,北京金隅八达岭皇冠假日酒店,Crowne Plaza Beijing Badaling,SPA,1,北京,Beijing,延庆区,延庆休闲度假区 妫水北街1号1-14幢,"{'type': 2, 'latitude': '40.475597', 'longitude': '115.973589'}",4.7,2384,https://dimg04.c-ctrip.com/images/0205m120008s8x9c060A5_C_400_600_R5_Q70.jpg_.webp,近环球新意百货 · 延庆度假区,"[{'type': '火车站', 'info': '距延庆站驾车5.3公里,约16分钟'}]",867,高级双床房
240,1008154,北京商都酒店,Shangdu Hotel,智能客控,1,北京,Beijing,丰台区,永定门/南站/大红门/南苑地区 右安门外东滨河路8号,"{'type': 2, 'latitude': '39.869355', 'longitude': '116.368067'}",4.8,449,https://dimg04.c-ctrip.com/images/02022120009sih7xgA960_C_400_600_R5_Q70.jpg_.webp,近北京南站 · 永定门/南站/大红门/南苑,"[{'type': '地铁', 'info': '距景风门地铁站-E口步行810米,约12分钟'}]",562,舒适大床房
241,374792,北京王府半岛酒店,The Peninsula Beijing,桑拿,1,北京,Beijing,东城区,天安门/王府井地区 王府井金鱼胡同8号,"{'type': 2, 'latitude': '39.915349', 'longitude': '116.416428'}",4.8,2191,https://dimg04.c-ctrip.com/images/20050i0000009lknb0EFC_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距灯市口地铁站步行230米,约4分钟'}]",2701,高级套间大床
242,436911,北京颐和安缦酒店,Aman Summer Palace,套房,1,北京,Beijing,海淀区,中关村/五道口 颐和园宫门前街1号,"{'type': 2, 'latitude': '39.999246', 'longitude': '116.282762'}",4.7,496,https://dimg04.c-ctrip.com/images/1mc0n12000civdwoz6E5D_C_400_600_R5_Q70.jpg_.webp,近颐和园 · 中关村/五道口,"[{'type': '地铁', 'info': '距北宫门地铁站-C口步行670米,约10分钟'}]",5208,普通客房
243,79870037,北京盛捷大兴酒店,Beijing Somerset Daxing Hotel,桑拿,1,北京,Beijing,大兴区,大兴北京新机场地区 北兴路30号院3号楼,"{'type': 2, 'latitude': '39.77439', 'longitude': '116.345965'}",4.7,771,https://dimg04.c-ctrip.com/images/1mc6e12000dfxw5owCA35_C_400_600_R5_Q70.jpg_.webp,近星光影视园 · 大兴机场,"[{'type': '地铁', 'info': '距高米店北地铁站-D口步行1.9公里,约27分钟'}]",635,高级大床房
245,1602274,北京中国石化会议中心,Sinopec Conference Center,桑拿,1,北京,Beijing,昌平区,昌平城区/十三陵度假区 水库路21号,"{'type': 2, 'latitude': '40.243439', 'longitude': '116.264308'}",4.8,503,https://dimg04.c-ctrip.com/images/0203i1200097pxnqyAC20_C_400_600_R5_Q70.jpg_.webp,近昌平东关地铁站 · 昌平城区/十三陵度假区,"[{'type': '地铁', 'info': '距昌平东关地铁站-A口驾车2.6公里,约6分钟'}]",580,高级单人间
246,608413,北京保利大厦酒店,Beijing Poly Plaza Hotel,泳池,1,北京,Beijing,东城区,三里屯/工体/东直门地区 东直门南大街14号,"{'type': 2, 'latitude': '39.934422', 'longitude': '116.435541'}",4.7,828,https://dimg04.c-ctrip.com/images/1mc1c12000dpdopqt674A_C_400_600_R5_Q70.jpg_.webp,近东四十条地铁站 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距东四十条地铁站-B口步行<100米,约1分钟'}]",710,豪华大床间
247,114255640,北京昌平逸扉酒店,UrCove by Hyatt Beijing Changping,家庭房,1,北京,Beijing,昌平区,昌平城区/十三陵度假区 府学路26号13号楼1层,"{'type': 2, 'latitude': '40.220589', 'longitude': '116.242073'}",4.8,420,https://dimg04.c-ctrip.com/images/1mc1112000cnabw6i2290_C_400_600_R5_Q70.jpg_.webp,近昌平地铁站 · 昌平城区/十三陵度假区,"[{'type': '地铁', 'info': '距昌平地铁站-C口步行660米,约10分钟'}]",479,静享大床房 (丝涟床垫+全智能马桶+皮爷胶囊Coffee机+智能客控+电视投屏+小冰箱)
248,429203,北京励骏酒店,Legendale Hotel Beijing,泳池,1,北京,Beijing,东城区,天安门/王府井地区 金宝街92号,"{'type': 2, 'latitude': '39.91501', 'longitude': '116.418934'}",4.6,5044,https://dimg04.c-ctrip.com/images/hotel/58000/57589/e18503cbc6d845638aab2cb8beb4fce8_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距灯市口地铁站-C口步行350米,约5分钟'}]",1102,豪华大床房
250,5999483,宾安思丽都公寓(北京望京酒仙桥798丽都店),Bin An Si Lido Apartment (Beijing Wangjing Jiuxianqiao 798 Lidu),酒店公寓,1,北京,Beijing,朝阳区,望京/酒仙桥/798地区 万红路与驼房营路交叉口南丽都壹号小区136号楼大堂,"{'type': 2, 'latitude': '39.978762', 'longitude': '116.505418'}",4.6,279,https://dimg04.c-ctrip.com/images/0202p1200082oud9sEACC_C_400_600_R5_Q70.jpg_.webp,近798艺术区 · 望京/酒仙桥/798,"[{'type': '地铁', 'info': '距将台地铁站-A口驾车2.1公里,约6分钟'}]",624,新中式精选单房
251,426113,北京世纪金源大饭店,Empark Grand Hotel Beijing,泳池,1,北京,Beijing,海淀区,西直门/北京展览馆地区 板井路69号,"{'type': 2, 'latitude': '39.952647', 'longitude': '116.279358'}",4.8,4745,https://dimg04.c-ctrip.com/images/02025120009muvkouDE3F_C_400_600_R5_Q70.jpg_.webp,近世纪金源购物中心 · 西直门/北京展览馆,"[{'type': '地铁', 'info': '距车道沟地铁站-A口步行1.3公里,约19分钟'}]",980,豪华大床房
252,1836273,桔子水晶北京崇文门酒店,Crystal Orange Beijing Chongwenmen Hotel,免费停车,1,北京,Beijing,东城区,前门/天坛公园/崇文门 崇文门外大街114号,"{'type': 2, 'latitude': '39.894348', 'longitude': '116.419351'}",4.8,4913,https://dimg04.c-ctrip.com/images/0204p12000a9zefeyF083_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距磁器口地铁站步行150米,约3分钟'}]",670,榻榻米房-带浴缸
253,369700,北京丽晶酒店,Regent Beijing,桑拿,1,北京,Beijing,东城区,天安门/王府井地区 金宝街99号,"{'type': 2, 'latitude': '39.916359', 'longitude': '116.418801'}",4.7,4463,https://dimg04.c-ctrip.com/images/1mc6512000b0qxqpcAF20_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距灯市口地铁站-C口步行330米,约5分钟'}]",1478,豪华房-双床
255,4889269,北京维景国际大酒店,Grand Metropark Hotel Beijing,泳池,1,北京,Beijing,朝阳区,国展中心地区 北三环东路2号,"{'type': 2, 'latitude': '39.9587', 'longitude': '116.451501'}",4.7,4989,https://dimg04.c-ctrip.com/images/0205t12000967guta0D92_C_400_600_R5_Q70.jpg_.webp,近中国国际展览中心(朝阳馆) · 国展中心,"[{'type': '地铁', 'info': '距三元桥地铁站-D口步行730米,约11分钟'}]",1213,豪华大床间
256,1198297,北京瑰丽酒店,Rosewood Beijing,桑拿,1,北京,Beijing,朝阳区,国贸地区 呼家楼京广中心,"{'type': 2, 'latitude': '39.920376', 'longitude': '116.460582'}",4.6,2345,https://dimg04.c-ctrip.com/images/1mc7312000ap9hypaBD46_C_400_600_R5_Q70.jpg_.webp,近三里屯 · 国贸CBD,"[{'type': '地铁', 'info': '距呼家楼地铁站-D口步行260米,约4分钟'}]",2827,豪华大床房
257,482983,北京前门建国饭店,Qianmen Jianguo Hotel,健身室,1,北京,Beijing,西城区,前门/天坛公园/崇文门 永安路175号,"{'type': 2, 'latitude': '39.886655', 'longitude': '116.385579'}",4.4,1428,https://dimg04.c-ctrip.com/images/hotel/1000/223/8c76309dc798460e864ecba7f7e61943_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距虎坊桥地铁站-C口步行410米,约6分钟'}]",559,舒适单人间
258,28704027,北京璞瑄酒店,the Puxuan Hotel and Spa,管家服务,1,北京,Beijing,东城区,天安门/王府井地区 王府井大街1号,"{'type': 2, 'latitude': '39.923984', 'longitude': '116.410292'}",4.7,1928,https://dimg04.c-ctrip.com/images/1mc1712000dcjwxrm4EE4_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距中国美术馆地铁站-D2口步行<100米,约1分钟'}]",2636,经典大床房
260,429494,北京中奥凯富国际酒店,Comfort Suites,健身室,1,北京,Beijing,朝阳区,亚运村/奥体中心地区 慧忠北里302号楼,"{'type': 2, 'latitude': '40.004979', 'longitude': '116.406967'}",4.5,683,https://dimg04.c-ctrip.com/images/hotel/58000/57694/1046758962a34ccc91d2bb198d75e329_C_400_600_R5_Q70.jpg_.webp,近中国科学技术馆 · 亚运村/奥体中心,"[{'type': '地铁', 'info': '距安立路地铁站步行340米,约5分钟'}]",675,温馨大床套房
261,2301329,北京大学中关新园,Zhongguanyuan Global Village PKU,桑拿,1,北京,Beijing,海淀区,中关村/五道口 中关村北大街126号,"{'type': 2, 'latitude': '39.989831', 'longitude': '116.318956'}",4.6,784,https://dimg04.c-ctrip.com/images/02043120008jvj5re200D_C_400_600_R5_Q70.jpg_.webp,近北京大学 · 中关村/五道口,"[{'type': '地铁', 'info': '距北京大学东门地铁站-C口步行540米,约8分钟'}]",528,9号楼大床间
262,735707,北京华尔道夫酒店,Waldorf Astoria Beijing,设计师酒店,1,北京,Beijing,东城区,天安门/王府井地区 金鱼胡同5-15号,"{'type': 2, 'latitude': '39.916026', 'longitude': '116.414069'}",4.7,2964,https://dimg04.c-ctrip.com/images/1mc6t12000c1g7qo77E76_C_400_600_R5_Q70.jpg_.webp,近故宫博物院 · 天安门/王府井,"[{'type': '地铁', 'info': '距金鱼胡同地铁站-出入口步行290米,约5分钟'}]",2577,豪华大床客房
263,369673,北京歌华开元大酒店,Gehua New Century Hotel Beijing,泳池,1,北京,Beijing,朝阳区,马甸/安贞地区 北三环鼓楼外大街19号,"{'type': 2, 'latitude': '39.965069', 'longitude': '116.393919'}",4.8,2198,https://dimg04.c-ctrip.com/images/1mc0j12000aexw6z96BA6_C_400_600_R5_Q70.jpg_.webp,近安华桥地铁站 · 马甸/安贞,"[{'type': '地铁', 'info': '距安华桥地铁站步行430米,约7分钟'}]",756,开元市景双床房
264,94885190,雁柏山庄,Yanbai Villa,免费停车,1,北京,Beijing,怀柔区,怀柔风景区 雁栖湖北路6号,"{'type': 2, 'latitude': '40.407631', 'longitude': '116.669822'}",4.9,109,https://dimg04.c-ctrip.com/images/1mc3t12000bjd078f3110_C_400_600_R5_Q70.jpg_.webp,近雁栖湖 · 怀柔景区,"[{'type': '火车站', 'info': '距雁栖湖站驾车8.3公里,约15分钟'}]",4912,思雁居双床房
265,120037165,北京中关村科技园智选假日酒店,Holiday Inn Express Beijing Zhongguancun Tech Park,家庭房,1,北京,Beijing,海淀区,上地产业园/西三旗 清河北侧路39号院13号楼,"{'type': 2, 'latitude': '40.021436', 'longitude': '116.303733'}",4.8,552,https://dimg04.c-ctrip.com/images/1mc1h12000e6ozb2948B1_C_400_600_R5_Q70.jpg_.webp,近北京体育大学 · 上地产业园/西三旗,"[{'type': '地铁', 'info': '距农大南路地铁站驾车2.2公里,约11分钟'}]",688,高级房·超大床
266,776692,北京广播大厦酒店,Beijing Broadcasting Tower Hotel,多功能厅,1,北京,Beijing,朝阳区,国贸地区 建国门外大街甲14号,"{'type': 2, 'latitude': '39.907463', 'longitude': '116.44319'}",4.6,600,https://dimg04.c-ctrip.com/images/0201x120009v27nfdC612_C_400_600_R5_Q70.jpg_.webp,近北京站 · 国贸CBD,"[{'type': '地铁', 'info': '距永安里地铁站-出口步行600米,约9分钟'}]",638,标准大床房
267,396427,北京东方花园饭店,Oriental Garden Hotel,管家服务,1,北京,Beijing,东城区,三里屯/工体/东直门地区 东直门南大街6号,"{'type': 2, 'latitude': '39.938085', 'longitude': '116.434902'}",4.6,543,https://dimg04.c-ctrip.com/images/hotel/1000/218/54cc6b1ac1d04cb3a06dd896cdce7df3_C_400_600_R5_Q70.jpg_.webp,近保利剧院 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距东直门地铁站-C口步行380米,约6分钟'}]",668,高级双床房
269,71391114,龙庆峡蒲里日记·冬至汤泉民宿,The diary of Puli in Longqing Gorge,温泉,1,北京,Beijing,延庆区,延庆休闲度假区 张山营镇韩郝庄村东边6号,"{'type': 2, 'latitude': '40.530005', 'longitude': '116.014896'}",4.8,107,https://dimg04.c-ctrip.com/images/0206g120008lbcptv9FA2_C_400_600_R5_Q70.jpg_.webp,近龙庆峡 · 延庆度假区,"[{'type': '火车站', 'info': '距延庆站驾车13.4公里,约25分钟'}]",516,椰子阳光双床房
270,429531,北京新世界中心同派酒店,Beijing New World Centre Tongpai Hotel,桌球室,1,北京,Beijing,东城区,前门/天坛公园/崇文门 崇文门外大街3-18号,"{'type': 2, 'latitude': '39.899183', 'longitude': '116.41735'}",4.5,5329,https://dimg04.c-ctrip.com/images/0203r120009l1d1cjDAB2_C_400_600_R5_Q70.jpg_.webp,近天安门广场 · 前门/天坛公园/崇文门,"[{'type': '地铁', 'info': '距崇文门地铁站-H2口步行110米,约2分钟'}]",630,标准大床房间
271,97667808,北京京通宾馆,beijing  jingtong Hotel,管家服务,1,北京,Beijing,海淀区,公主坟/五棵松/石景山游乐园地区 万寿路乙27号,"{'type': 2, 'latitude': '39.901425', 'longitude': '116.295777'}",4.9,105,https://dimg04.c-ctrip.com/images/1mc1512000dbcbk9hCA41_C_400_600_R5_Q70.jpg_.webp,近万寿路地铁站 · 公主坟/五棵松/石景山游乐园,"[{'type': '地铁', 'info': '距万寿路地铁站步行720米,约11分钟'}]",693,标准大床房
272,2387203,和颐酒店(北京中关村软件园店),Yitel (Beijing Zhongguancun Software Park),免费停车,1,北京,Beijing,海淀区,上地产业园/西三旗 东北旺西路8号中关村软件园一期9号楼,"{'type': 2, 'latitude': '40.044663', 'longitude': '116.29607'}",4.8,542,https://dimg04.c-ctrip.com/images/0205j120005sxhz8y9645_C_400_600_R5_Q70.jpg_.webp,近上地 · 上地产业园/西三旗,"[{'type': '地铁', 'info': '距西二旗地铁站-B2口步行1.5公里,约22分钟'}]",518,大床房
274,99935982,北京丽泽商务区原拓酒店,Y.TUO HOTEL(Beijing Lize FBD),免费停车,1,北京,Beijing,丰台区,总部基地/丰台体育中心/南宫地区 纪家庙8号21号楼,"{'type': 2, 'latitude': '39.847044', 'longitude': '116.334383'}",4.6,614,https://dimg04.c-ctrip.com/images/0205i12000a0anqanA9BD_C_400_600_R5_Q70.jpg_.webp,近纪家庙地铁站 · 总部基地/丰台/南宫,"[{'type': '地铁', 'info': '距纪家庙地铁站-B口步行390米,约6分钟'}]",511,原粹大床房
275,9215536,北京泛太平洋酒店,Pan Pacific Beijing,SPA,1,北京,Beijing,西城区,西单/金融街地区 华远街2号,"{'type': 2, 'latitude': '39.911266', 'longitude': '116.371515'}",4.7,3803,https://dimg04.c-ctrip.com/images/1mc2612000ci1nf86278D_C_400_600_R5_Q70.jpg_.webp,近西单大悦城 · 西单/金融街,"[{'type': '地铁', 'info': '距西单地铁站-F2口步行600米,约9分钟'}]",1308,豪华双床房
276,76224043,base佰舍服务式公寓(北京三里屯工体店),base-Sanlitun Serviced Apartment,管家服务,1,北京,Beijing,朝阳区,三里屯/工体/东直门地区 工体北路幸福一村10巷2号,"{'type': 2, 'latitude': '39.935201', 'longitude': '116.445924'}",4.8,410,https://dimg04.c-ctrip.com/images/0202v1200093pyxca44EC_C_400_600_R5_Q70.jpg_.webp,近北京工人体育场 · 三里屯/工体/东直门,"[{'type': '地铁', 'info': '距工人体育场地铁站步行540米,约8分钟'}]",654,精品单间居室
277,1273120,北京君颐润华酒店,Junyi Runhua Hotel,棋牌室,1,北京,Beijing,丰台区,北京西站/丽泽商务区 丰管路20号院,"{'type': 2, 'latitude': '39.85824', 'longitude': '116.299478'}",4.6,430,https://dimg04.c-ctrip.com/images/200m1g000001hphr83612_C_400_600_R5_Q70.jpg_.webp,近泥洼地铁站 · 北京西站/丽泽商务区,"[{'type': '地铁', 'info': '距泥洼地铁站-C1口步行460米,约7分钟'}]",625,经济双床房(无窗)
279,375511,北京万达文华酒店,Beijing Wanda Vista Hotel,SPA,1,北京,Beijing,朝阳区,国贸地区 建国路93号万达广场C座,"{'type': 2, 'latitude': '39.909278', 'longitude': '116.4701'}",4.7,5193,https://dimg04.c-ctrip.com/images/1mc6b12000emyijueB4CC_C_400_600_R5_Q70.jpg_.webp,近中信大厦 · 国贸CBD,"[{'type': '地铁', 'info': '距大望路地铁站步行580米,约9分钟'}]",1130,豪华大床房
280,36246904,花筑·花蹊丽舍民宿(延庆景区店),Floral Hotel·Flower Inn Inn (Yanqing Scenic Area Branch),免费停车,1,北京,Beijing,延庆区,延庆休闲度假区 大庄科乡沙塘沟村18号,"{'type': 2, 'latitude': '40.409996', 'longitude': '116.167852'}",4.8,106,https://dimg04.c-ctrip.com/images/0202o120009imwdqdCAD2_C_400_600_R5_Q70.jpg_.webp,延庆度假区,"[{'type': '火车站', 'info': '距延庆站驾车28.7公里,约45分钟'}]",611,院景大床房
281,119782844,北京西站六里桥地铁站轻居酒店,Beijing West Station Liuliqiao Subway Station Atour Light Hotel,影音房,1,北京,Beijing,丰台区,北京西站/丽泽商务区 万丰路68号院南侧10层,"{'type': 2, 'latitude': '39.881698', 'longitude': '116.297191'}",4.8,223,https://dimg04.c-ctrip.com/images/1mc0v12000e6owh6c0EE0_C_400_600_R5_Q70.jpg_.webp,近银座和谐广场 · 北京西站/丽泽商务区,"[{'type': '地铁', 'info': '距六里桥地铁站步行830米,约12分钟'}]",570,舒适大床房(新风系统+WI-FI投屏+语音客控)
282,393315,北京丽思卡尔顿酒店(华贸中心),The Ritz-Carlton Beijing,桑拿,1,北京,Beijing,朝阳区,国贸地区 华贸中心建国路甲83号,"{'type': 2, 'latitude': '39.91055', 'longitude': '116.480763'}",4.6,2516,https://dimg04.c-ctrip.com/images/02061120008ha36jg518F_C_400_600_R5_Q70.jpg_.webp,近北京SKP · 国贸CBD,"[{'type': '地铁', 'info': '距大望路地铁站-出入口步行270米,约4分钟'}]",1924,豪华双床房
284,6806947,北京宝格丽酒店,Bvlgari Hotel Beijing,桑拿,1,北京,Beijing,朝阳区,燕莎/朝阳公园商业区 新源南路8号院2号楼,"{'type': 2, 'latitude': '39.948001', 'longitude': '116.457657'}",4.8,888,https://dimg04.c-ctrip.com/images/0206j12000anxdesu33C1_C_400_600_R5_Q70.jpg_.webp,近三里屯 · 燕莎/朝阳公园,"[{'type': '地铁', 'info': '距亮马桥地铁站-D口步行420米,约6分钟'}]",5830,高级双床房
285,19479908,北京圣水莲庭民宿,Shengshui Lianting Hostel,免费停车,1,北京,Beijing,房山区,房山风景区 韩村河镇圣水峪路圣水峪太湖10区2号,"{'type': 2, 'latitude': '39.649462', 'longitude': '115.796802'}",4.7,40,https://dimg04.c-ctrip.com/images/1mc0q12000ckpdzxqD791_C_400_600_R5_Q70.jpg_.webp,近北京上方山国家森林公园 · 房山景区,"[{'type': '火车站', 'info': '距孤山口站驾车8.1公里,约16分钟'}]",548,庭院景观大床房
286,347312,北京燕莎中心凯宾斯基饭店,Kempinski Hotel Beijing Yansha Center,泳池,1,北京,Beijing,朝阳区,燕莎/朝阳公园商业区 亮马桥路50号,"{'type': 2, 'latitude': '39.949278', 'longitude': '116.465127'}",4.6,4070,https://dimg04.c-ctrip.com/images/02050120009ujgamm9B27_C_400_600_R5_Q70.jpg_.webp,近三里屯 · 燕莎/朝阳公园,"[{'type': '地铁', 'info': '距亮马桥地铁站-C口步行290米,约5分钟'}]",1285,高级双床房
287,70778824,北京泰康研修院,Beijing Taikang Research Institute,免费停车,1,北京,Beijing,昌平区,沙河大学城/上庄地区 生命科学园科学园路12号泰康研修院 (西北门),"{'type': 2, 'latitude': '40.097439', 'longitude': '116.271898'}",4.7,322,https://dimg04.c-ctrip.com/images/0202o120008escsbg8B99_C_400_600_R5_Q70.jpg_.webp,近碧水源大厦 · 沙河大学城/上庄,"[{'type': '地铁', 'info': '距朱辛庄地铁站-B1口驾车5.1公里,约11分钟'}]",559,豪华大床房
